RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Participant	Semester	Collection	Category Group	Category Right	Category Left	Index Right	Index Left	Pupil Diameter Right [mm]	Pupil Diameter Left [mm]	Point of Regard Right X [px]	Point of Regard Right Y [px]	Point of Regard Left X [px]	Point of Regard Left Y [px]	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Gaze Vector Left X	Gaze Vector Left Y	Gaze Vector Left Z	Eye Position Right X [mm]	Eye Position Right Y [mm]	Eye Position Right Z [mm]	Eye Position Left X [mm]	Eye Position Left Y [mm]	Eye Position Left Z [mm]	Pupil Position Right X [px]	Pupil Position Right Y [px]	Pupil Position Left X [px]	Pupil Position Left Y [px]	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
1830669.3810	13:15:28:042	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.4015	4.6258	1462.8920	586.4711	1407.0247	572.2754	0.1921	0.2667	-0.9444	0.2252	0.2422	-0.9437	9.7082	-19.1278	544.4023	-57.5480	-14.9702	548.9083	592.5972	590.0314	886.1308	571.7469	-	-	-	-	-
1830673.3150	13:15:28:046	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.3998	4.6254	1463.8507	585.5944	1407.1240	572.8825	0.1963	0.2674	-0.9434	0.2261	0.2407	-0.9439	9.7101	-19.1290	544.4035	-57.5474	-14.9727	548.8326	592.5006	590.0217	886.1424	571.7986	-	-	-	-	-
1830677.3100	13:15:28:050	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-	-	-	-	-
1830681.3040	13:15:28:054	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.3991	4.6231	1463.7294	584.7107	1406.9936	572.9191	0.1977	0.2682	-0.9429	0.2256	0.2423	-0.9436	9.7103	-19.1419	544.5307	-57.5528	-14.9806	548.7871	592.4801	590.0419	886.1966	571.8042	-	-	-	-	-
1830685.2980	13:15:28:058	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.4003	4.6233	1465.0131	585.1422	1408.2838	575.9649	0.1990	0.2661	-0.9432	0.2265	0.2367	-0.9448	9.7091	-19.1479	544.6849	-57.5475	-14.9829	548.6952	592.4706	590.0902	886.1993	571.9438	-	-	-	-	-
1830689.2920	13:15:28:062	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.4063	4.6229	1465.0437	586.8093	1407.8874	575.7034	0.1964	0.2624	-0.9448	0.2269	0.2387	-0.9442	9.7084	-19.1629	544.9202	-57.5409	-14.9826	548.5934	592.5502	590.2033	886.2069	571.9100	-	-	-	-	-
1830693.2860	13:15:28:066	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-	-	-	-	-
1830697.2810	13:15:28:070	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.4035	4.6278	1464.2951	584.5588	1408.0498	575.6934	0.1957	0.2701	-0.9427	0.2264	0.2418	-0.9435	9.7069	-19.1760	545.2589	-57.5273	-14.9798	548.3392	592.6011	590.0445	886.2715	571.8594	-	-	-	-	-
1830701.2750	13:15:28:074	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.4066	4.6267	1463.3072	585.2918	1408.2821	576.5573	0.1917	0.2651	-0.9450	0.2268	0.2392	-0.9441	9.7055	-19.1905	545.4808	-57.5046	-14.9754	548.0703	592.7120	590.1855	886.2886	571.9259	-	-	-	-	-
1830705.2690	13:15:28:078	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.4093	4.6231	1462.5755	584.8105	1408.4858	575.3732	0.1927	0.2644	-0.9450	0.2277	0.2420	-0.9432	9.7032	-19.2005	545.6598	-57.4814	-14.9677	547.7905	592.7154	590.2190	886.2921	571.8631	-	-	-	-	-
1830709.2630	13:15:28:082	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-	-	-	-	-
1830713.2570	13:15:28:086	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.4113	4.6256	1461.4999	585.9723	1408.4505	576.5027	0.1943	0.2657	-0.9443	0.2284	0.2382	-0.9440	9.7004	-19.2118	545.9183	-57.4581	-14.9633	547.3933	592.7165	590.2017	886.3574	571.9700	-	-	-	-	-
1830717.2520	13:15:28:090	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.4068	4.6250	1460.2250	584.5731	1410.2751	576.1130	0.1947	0.2700	-0.9429	0.2283	0.2397	-0.9436	9.7023	-19.2202	546.1698	-57.4237	-14.9541	547.0113	592.7208	590.1079	886.3811	571.9397	-	-	-	-	-
1830721.2460	13:15:28:094	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.4063	4.6150	1459.2891	586.5643	1410.2376	576.3182	0.1934	0.2637	-0.9450	0.2271	0.2390	-0.9441	9.6889	-19.2218	546.0769	-57.3858	-14.9461	546.6015	592.8006	590.2676	886.4278	571.9666	-	-	-	-	-
1830725.2400	13:15:28:098	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-	-	-	-	-
1830729.2340	13:15:28:102	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.4136	4.6089	1459.8530	585.7504	1410.7657	577.3710	0.1942	0.2671	-0.9439	0.2280	0.2394	-0.9438	9.6799	-19.2122	545.9376	-57.3860	-14.9462	546.4638	592.8104	590.1718	886.4734	571.9744	-	-	-	-	-
1830733.2280	13:15:28:106	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.4164	4.6111	1458.1574	588.4334	1411.7229	578.4059	0.1914	0.2617	-0.9460	0.2299	0.2385	-0.9435	9.6727	-19.2061	545.7685	-57.3682	-14.9449	546.2651	592.8867	590.2873	886.4429	572.0094	-	-	-	-	-
1830737.2220	13:15:28:110	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.4232	4.6129	1456.4284	586.3811	1411.3206	579.8046	0.1914	0.2694	-0.9438	0.2260	0.2384	-0.9445	9.6691	-19.2000	545.6547	-57.3608	-14.9445	546.1027	592.8948	590.1099	886.5718	572.0288	-	-	-	-	-
1830741.2170	13:15:28:114	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-	-	-	-	-
1830745.2110	13:15:28:118	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.4212	4.6106	1454.8016	582.5964	1412.7424	578.1832	0.1919	0.2734	-0.9426	0.2311	0.2422	-0.9423	9.6661	-19.1870	545.6087	-57.3485	-14.9422	545.9237	592.8918	589.9714	886.4838	571.9548	-	-	-	-	-
1830749.2050	13:15:28:122	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.4205	4.6042	1455.8834	579.6631	1412.5729	578.3403	0.1978	0.2724	-0.9416	0.2279	0.2399	-0.9437	9.6690	-19.1853	545.6818	-57.3471	-14.9403	545.8359	592.7584	589.9742	886.5892	572.0063	-	-	-	-	-
1830753.1990	13:15:28:126	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.4219	4.6063	1455.1350	580.3262	1410.9356	578.2594	0.1939	0.2699	-0.9432	0.2237	0.2422	-0.9441	9.6643	-19.1841	545.7244	-57.3542	-14.9429	545.8438	592.8680	590.0177	886.7090	571.9676	-	-	-	-	-
1830757.1930	13:15:28:130	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.4219	4.5978	1455.5726	578.1373	1411.4207	577.7189	0.1935	0.2708	-0.9430	0.2280	0.2418	-0.9432	9.6644	-19.1828	545.7568	-57.3629	-14.9401	545.8923	592.8781	589.9882	886.6292	571.9588	-	-	-	-	-
1830761.1880	13:15:28:134	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.4155	4.5950	1456.2370	577.0289	1409.7846	578.6292	0.1947	0.2695	-0.9431	0.2249	0.2401	-0.9443	9.6653	-19.1848	545.8455	-57.3382	-14.9369	545.5898	592.8556	590.0122	886.7284	572.0162	-	-	-	-	-
1830765.1820	13:15:28:138	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.4176	4.5961	1456.6242	571.8785	1409.7541	577.8684	0.1951	0.2757	-0.9412	0.2279	0.2413	-0.9433	9.6667	-19.1844	545.9613	-57.3527	-14.9349	545.7055	592.8509	589.8585	886.6741	571.9674	-	-	-	-	-
1830769.1760	13:15:28:142	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.4164	4.5930	1455.9363	574.2644	1407.6352	578.3257	0.1929	0.2692	-0.9436	0.2241	0.2394	-0.9447	9.6655	-19.1885	546.0236	-57.3540	-14.9312	545.7087	592.9093	590.0082	886.7624	571.9920	-	-	-	-	-
1830773.1700	13:15:28:146	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.4228	4.5852	1455.0381	575.0013	1408.2079	578.0063	0.1910	0.2660	-0.9449	0.2280	0.2405	-0.9435	9.6635	-19.1921	546.0208	-57.3705	-14.9339	545.8415	592.9575	590.0957	886.6884	571.9661	-	-	-	-	-
1830777.1640	13:15:28:150	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.4250	4.5848	1453.1386	574.3124	1406.5506	577.2676	0.1888	0.2680	-0.9447	0.2247	0.2420	-0.9439	9.6609	-19.1931	546.0095	-57.3795	-14.9328	545.8349	593.0164	590.0587	886.8012	571.9292	-	-	-	-	-
1830781.1590	13:15:28:154	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.4245	4.5839	1454.1152	572.2375	1407.1302	575.1810	0.1932	0.2693	-0.9435	0.2293	0.2448	-0.9421	9.6638	-19.1921	546.0718	-57.4009	-14.9350	546.0888	592.9137	590.0153	886.6769	571.8497	-	-	-	-	-
1830785.1530	13:15:28:158	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.4219	4.5887	1455.1981	569.8221	1406.4221	575.1836	0.1946	0.2739	-0.9419	0.2258	0.2401	-0.9441	9.6685	-19.1935	546.1840	-57.4123	-14.9369	546.1392	592.8731	589.9041	886.7839	571.9533	-	-	-	-	-
1830789.1470	13:15:28:162	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.4171	4.5864	1456.5504	572.0529	1404.7342	575.2311	0.1961	0.2688	-0.9430	0.2252	0.2418	-0.9438	9.6693	-19.1992	546.2387	-57.4193	-14.9377	546.2485	592.8420	590.0329	886.7771	571.9093	-	-	-	-	-
1830793.1410	13:15:28:166	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.4156	4.5830	1454.9766	570.3314	1402.9816	574.4241	0.1926	0.2741	-0.9422	0.2230	0.2426	-0.9441	9.6705	-19.1962	546.2844	-57.4359	-14.9354	546.3883	592.9151	589.8972	886.8329	571.8667	-	-	-	-	-
1830797.1350	13:15:28:170	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.4174	4.5825	1453.8999	571.9671	1404.8217	574.4498	0.1907	0.2686	-0.9442	0.2282	0.2419	-0.9431	9.6714	-19.1965	546.2998	-57.4454	-14.9383	546.5237	592.9531	590.0164	886.6989	571.8786	-	-	-	-	-
1830801.1300	13:15:28:174	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.4176	4.5810	1454.7391	572.0406	1406.8619	573.5137	0.1948	0.2695	-0.9431	0.2319	0.2437	-0.9417	9.6760	-19.1960	546.3494	-57.4668	-14.9415	546.7378	592.8507	589.9871	886.6141	571.8283	-	-	-	-	-
1830805.1240	13:15:28:178	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.4194	4.5824	1456.7423	572.2583	1406.2901	572.3060	0.1989	0.2688	-0.9424	0.2262	0.2436	-0.9431	9.6804	-19.1956	546.4152	-57.4855	-14.9408	546.9350	592.7494	589.9909	886.7317	571.8070	-	-	-	-	-
1830809.1180	13:15:28:182	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	94	94	4.4224	4.5789	1454.1118	574.5562	1410.0097	573.1192	0.1904	0.2677	-0.9445	0.2337	0.2394	-0.9424	9.6775	-19.1947	546.3949	-57.4881	-14.9409	547.0007	592.9424	590.0147	886.5512	571.8897	-	-	-	-	-
